"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre.Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value"
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL13","Región Metropolitana de Santiago","F","Mujeres",49.9945730786332
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",54.5447697556587
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",66.969963416815
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",42.2465961439679
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL07","Región del Maule","_T","Ambos sexos",53.5868572531383
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL07","Región del Maule","M","Hombres",65.6453509215844
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL07","Región del Maule","F","Mujeres",42.1792354863732
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL16","Región de Ñuble","_T","Ambos sexos",49.8899903454123
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL16","Región de Ñuble","M","Hombres",62.1629922747978
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL16","Región de Ñuble","F","Mujeres",38.7526464094023
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL08","Región del Biobío","_T","Ambos sexos",49.0879026742301
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL08","Región del Biobío","M","Hombres",59.4450721423809
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL08","Región del Biobío","F","Mujeres",39.4681832788796
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL09","Región de La Araucanía","_T","Ambos sexos",49.6089332635728
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL09","Región de La Araucanía","M","Hombres",60.68988085576
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL09","Región de La Araucanía","F","Mujeres",39.2469570541717
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL14","Región de Los Ríos","_T","Ambos sexos",53.1886056233138
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL14","Región de Los Ríos","M","Hombres",64.4416590358477
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL14","Región de Los Ríos","F","Mujeres",42.5887341861965
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL10","Región de Los Lagos","_T","Ambos sexos",47.5762298266936
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL10","Región de Los Lagos","M","Hombres",57.7407234443984
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL10","Región de Los Lagos","F","Mujeres",37.6281316839483
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",65.4407056874127
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",73.0502364671588
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",57.7443659757926
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",61.3321485827429
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",70.4948850854532
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V03","2022 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",51.8609538511804
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","_T","Total país","_T","Ambos sexos",55.1490928395754
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","_T","Total país","M","Hombres",65.0970588138554
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","_T","Total país","F","Mujeres",45.6030646622048
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",54.0039205485113
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL15","Región de Arica y Parinacota","M","Hombres",62.9729824620199
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL15","Región de Arica y Parinacota","F","Mujeres",44.9709295788273
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL01","Región de Tarapacá","_T","Ambos sexos",60.1889850488806
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL01","Región de Tarapacá","M","Hombres",67.4064360821536
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL01","Región de Tarapacá","F","Mujeres",52.896231448035
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL02","Región de Antofagasta","_T","Ambos sexos",58.2993379274387
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL02","Región de Antofagasta","M","Hombres",69.1762263026542
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL02","Región de Antofagasta","F","Mujeres",47.4095110455365
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL03","Región de Atacama","_T","Ambos sexos",55.4635912239793
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL03","Región de Atacama","M","Hombres",66.7385102645958
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL03","Región de Atacama","F","Mujeres",44.0426583978122
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL04","Región de Coquimbo","_T","Ambos sexos",50.9306960039919
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL04","Región de Coquimbo","M","Hombres",61.5938308837202
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL04","Región de Coquimbo","F","Mujeres",40.8891959328962
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL05","Región de Valparaíso","_T","Ambos sexos",52.7442299172629
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL05","Región de Valparaíso","M","Hombres",63.5135420654364
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL05","Región de Valparaíso","F","Mujeres",42.6263125236847
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",58.8665088093477
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL13","Región Metropolitana de Santiago","M","Hombres",67.8955575109108
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL13","Región Metropolitana de Santiago","F","Mujeres",50.1531140894495
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",52.7299699428194
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",63.9207013405167
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",41.6526293777611
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL07","Región del Maule","_T","Ambos sexos",53.469120301848
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL07","Región del Maule","M","Hombres",64.6979260947145
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL07","Región del Maule","F","Mujeres",42.8472668237782
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL16","Región de Ñuble","_T","Ambos sexos",49.8068085791934
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL16","Región de Ñuble","M","Hombres",62.4599305239045
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL16","Región de Ñuble","F","Mujeres",38.3277989309314
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL08","Región del Biobío","_T","Ambos sexos",50.0210847826848
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL08","Región del Biobío","M","Hombres",60.2888175427839
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL08","Región del Biobío","F","Mujeres",40.4849076002033
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL09","Región de La Araucanía","_T","Ambos sexos",49.8524373780358
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL09","Región de La Araucanía","M","Hombres",59.9908218566987
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL09","Región de La Araucanía","F","Mujeres",40.3719789276039
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL14","Región de Los Ríos","_T","Ambos sexos",52.6515493144789
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL14","Región de Los Ríos","M","Hombres",63.9841079052716
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL14","Región de Los Ríos","F","Mujeres",41.9782369434087
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL10","Región de Los Lagos","_T","Ambos sexos",47.484593367613
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL10","Región de Los Lagos","M","Hombres",57.7544220100652
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL10","Región de Los Lagos","F","Mujeres",37.4344710167993
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",66.858210343546
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",74.0227716044164
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",59.6119645606993
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",62.290569531166
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",70.992919641518
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V04","2022 mar-may","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",53.2963512761199
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","_T","Total país","_T","Ambos sexos",55.0007581110119
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","_T","Total país","M","Hombres",64.89498132107
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","_T","Total país","F","Mujeres",45.506325028892
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",53.7754993709751
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL15","Región de Arica y Parinacota","M","Hombres",62.3423223720476
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL15","Región de Arica y Parinacota","F","Mujeres",45.1460737607417
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL01","Región de Tarapacá","_T","Ambos sexos",60.181563222142
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL01","Región de Tarapacá","M","Hombres",68.9195794080336
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL01","Región de Tarapacá","F","Mujeres",51.3530836769883
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL02","Región de Antofagasta","_T","Ambos sexos",58.6893564416554
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL02","Región de Antofagasta","M","Hombres",69.8722773775641
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL02","Región de Antofagasta","F","Mujeres",47.494619493179
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL03","Región de Atacama","_T","Ambos sexos",55.0405755063817
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL03","Región de Atacama","M","Hombres",65.6556697705162
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL03","Región de Atacama","F","Mujeres",44.2880233075976
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL04","Región de Coquimbo","_T","Ambos sexos",51.6084136883066
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL04","Región de Coquimbo","M","Hombres",62.2338990319932
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL04","Región de Coquimbo","F","Mujeres",41.6037011713874
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL05","Región de Valparaíso","_T","Ambos sexos",53.0457541151067
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL05","Región de Valparaíso","M","Hombres",63.2503517680208
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL05","Región de Valparaíso","F","Mujeres",43.4584396637946
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",58.7226062556533
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL13","Región Metropolitana de Santiago","M","Hombres",68.0500953471549
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL13","Región Metropolitana de Santiago","F","Mujeres",49.7200699775039
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",51.6365691744754
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",62.2241617339148
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",41.1570359652614
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL07","Región del Maule","_T","Ambos sexos",51.7548586439742
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL07","Región del Maule","M","Hombres",62.7488300248321
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL07","Región del Maule","F","Mujeres",41.3568162325009
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL16","Región de Ñuble","_T","Ambos sexos",49.6541367017722
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL16","Región de Ñuble","M","Hombres",61.8398226593059
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL16","Región de Ñuble","F","Mujeres",38.6032363597847
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL08","Región del Biobío","_T","Ambos sexos",50.1799626382367
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL08","Región del Biobío","M","Hombres",59.8673238655918
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL08","Región del Biobío","F","Mujeres",41.1840703148921
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL09","Región de La Araucanía","_T","Ambos sexos",49.1511618431306
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL09","Región de La Araucanía","M","Hombres",58.2243457647281
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL09","Región de La Araucanía","F","Mujeres",40.6680076473541
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL14","Región de Los Ríos","_T","Ambos sexos",52.5133449365711
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL14","Región de Los Ríos","M","Hombres",63.48980861134
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL14","Región de Los Ríos","F","Mujeres",42.1764046711321
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL10","Región de Los Lagos","_T","Ambos sexos",48.1777905157436
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL10","Región de Los Lagos","M","Hombres",58.9982914648769
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL10","Región de Los Lagos","F","Mujeres",37.5893996134825
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",67.8782235203064
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",75.3855927732815
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",60.2872796951148
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",61.8248422579015
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",69.747970633551
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V05","2022 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",53.6352067883622
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","_T","Total país","_T","Ambos sexos",55.0270590718639
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","_T","Total país","M","Hombres",64.6594449675783
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","_T","Total país","F","Mujeres",45.7836674577763
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",53.9906514461639
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL15","Región de Arica y Parinacota","M","Hombres",62.0772023597182
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL15","Región de Arica y Parinacota","F","Mujeres",45.8433963950531
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL01","Región de Tarapacá","_T","Ambos sexos",59.5985641849713
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL01","Región de Tarapacá","M","Hombres",67.0717676327795
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL01","Región de Tarapacá","F","Mujeres",52.0491300035167
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL02","Región de Antofagasta","_T","Ambos sexos",58.2438357030595
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL02","Región de Antofagasta","M","Hombres",70.0070908028029
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL02","Región de Antofagasta","F","Mujeres",46.4694601600014
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL03","Región de Atacama","_T","Ambos sexos",54.9881184219286
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL03","Región de Atacama","M","Hombres",65.7617325600754
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL03","Región de Atacama","F","Mujeres",44.0770977694443
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL04","Región de Coquimbo","_T","Ambos sexos",52.1720496303291
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL04","Región de Coquimbo","M","Hombres",63.3142213340813
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL04","Región de Coquimbo","F","Mujeres",41.6817675889572
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL05","Región de Valparaíso","_T","Ambos sexos",52.7612296996453
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL05","Región de Valparaíso","M","Hombres",61.974528792059
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL05","Región de Valparaíso","F","Mujeres",44.1046223469533
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",59.1096905336374
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL13","Región Metropolitana de Santiago","M","Hombres",68.0795903903158
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL13","Región Metropolitana de Santiago","F","Mujeres",50.4511085162644
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",51.1026798592632
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",61.6677805725802
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",40.6460757067372
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL07","Región del Maule","_T","Ambos sexos",51.0834756681223
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL07","Región del Maule","M","Hombres",61.622567956278
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL07","Región del Maule","F","Mujeres",41.1169572735327
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL16","Región de Ñuble","_T","Ambos sexos",48.0558410982472
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL16","Región de Ñuble","M","Hombres",59.019353090163
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL16","Región de Ñuble","F","Mujeres",38.1153115537741
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL08","Región del Biobío","_T","Ambos sexos",50.0510428392008
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL08","Región del Biobío","M","Hombres",59.7906391773059
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL08","Región del Biobío","F","Mujeres",41.0071132672689
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL09","Región de La Araucanía","_T","Ambos sexos",48.4761558312976
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL09","Región de La Araucanía","M","Hombres",57.8599374474328
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL09","Región de La Araucanía","F","Mujeres",39.7038132407155
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL14","Región de Los Ríos","_T","Ambos sexos",53.5346395147684
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL14","Región de Los Ríos","M","Hombres",64.28394369195
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL14","Región de Los Ríos","F","Mujeres",43.4127040222284
